0,362,34,2
1,34,297,8
2,297,378,17
3,378,95,8
4,95,577,9
5,577,0,2
6,0,569,14
7,569,300,11
8,300,595,17
9,595,184,5
10,184,518,13
11,518,529,19
12,529,585,18
13,585,398,8
14,398,442,11
15,442,366,18
16,366,323,11
17,323,136,10
18,136,429,13
19,429,127,1
20,127,405,16
21,405,392,18
22,392,206,6
23,206,265,8
24,265,143,3
25,143,414,18
26,414,247,14
27,247,335,15
28,335,30,10
29,30,426,8
30,426,64,19
31,64,406,18
32,406,48,18
33,48,379,6
34,379,337,17
35,337,20,13
36,20,463,2
37,463,353,18
38,353,13,2
39,13,472,10
40,472,340,15
41,340,256,8
42,256,533,18
43,533,168,10
44,168,332,4
45,332,181,15
46,181,116,4
47,116,259,4
48,259,105,4
49,105,240,13
50,240,120,16
51,120,399,3
52,399,492,12
53,492,222,3
54,222,559,5
55,559,525,10
56,525,326,20
57,326,123,2
58,123,285,10
59,285,412,12
60,412,32,20
61,32,242,17
62,242,225,17
63,225,204,8
64,204,72,8
65,72,196,12
66,196,218,17
67,218,468,18
68,468,348,19
69,348,483,10
70,483,488,5
71,488,246,4
72,246,49,15
73,49,51,11
74,51,52,9
75,52,26,7
76,26,476,10
77,476,61,20
78,61,336,12
79,336,416,18
80,416,232,2
81,232,239,16
82,239,462,8
83,462,207,7
84,207,288,6
85,288,137,1
86,137,548,4
87,548,418,19
88,418,104,16
89,104,579,12
90,579,70,2
91,70,203,1
92,203,471,17
93,471,241,14
94,241,199,19
95,199,357,20
96,357,451,16
97,451,454,10
98,454,215,15
99,215,21,17
100,21,578,3
101,578,292,2
102,292,255,17
103,255,441,18
104,441,126,5
105,126,368,18
106,368,139,4
107,139,220,12
108,220,343,5
109,343,293,2
110,293,55,19
111,55,162,2
112,162,509,13
113,509,565,8
114,565,361,12
115,361,201,14
116,201,113,6
117,113,499,1
118,499,380,19
119,380,289,2
120,289,356,17
121,356,365,1
122,365,37,11
123,37,391,11
124,391,358,12
125,358,339,4
126,339,444,8
127,444,112,2
128,112,397,11
129,397,341,3
130,341,530,15
131,530,18,16
132,18,2,8
133,2,487,1
134,487,538,18
135,538,331,19
136,331,588,1
137,588,264,19
138,264,443,16
139,443,165,3
140,165,493,12
141,493,45,3
142,45,279,6
143,279,558,11
144,558,415,7
145,415,63,19
146,63,417,2
147,417,467,18
148,467,138,10
149,138,263,7
150,263,102,10
151,102,567,17
152,567,25,4
153,25,507,1
154,507,310,9
155,310,420,19
156,420,269,11
157,269,15,14
158,15,381,9
159,381,230,19
160,230,193,7
161,193,303,3
162,303,477,9
163,477,359,10
164,359,449,19
165,449,101,8
166,101,254,1
167,254,33,6
168,33,31,16
169,31,513,20
170,513,382,18
171,382,352,19
172,352,103,12
173,103,514,16
174,514,542,18
175,542,44,17
176,44,234,2
177,234,328,13
178,328,428,1
179,428,132,12
180,132,185,4
181,185,8,14
182,8,299,3
183,299,298,2
184,298,482,8
185,482,593,20
186,593,320,13
187,320,71,7
188,71,7,19
189,7,182,13
190,182,317,20
191,317,172,2
192,172,582,8
193,582,253,13
194,253,450,17
195,450,500,16
196,500,553,20
197,553,549,14
198,549,271,17
199,271,460,6
200,460,344,2
201,344,260,7
202,260,267,3
203,267,345,8
204,345,282,10
205,282,431,9
206,431,591,9
207,591,82,8
208,82,10,9
209,10,411,1
210,411,421,14
211,421,11,5
212,11,373,20
213,373,327,2
214,327,115,8
215,115,76,3
216,76,371,2
217,371,422,1
218,422,189,11
219,189,200,7
220,200,235,8
221,235,465,3
222,465,321,4
