0,0,1,20
1,0,5,1
2,0,6,1
3,1,2,1
4,2,8,1
5,3,4,1
6,4,5,20
7,4,6,1
8,5,13,1
9,5,13,100
10,6,7,1
11,7,8,1
12,8,9,1
13,9,10,1
14,10,3,1
15,10,11,1
16,11,12,1
17,12,1,1
18,12,5,1
19,13,14,100
20,13,15,1
21,13,16,100
22,14,17,1
23,14,18,100
24,15,18,1
25,16,18,1
26,16,19,100
27,17,18,1
28,17,23,1
29,18,19,1
30,18,20,100
31,19,21,1
32,19,22,1
33,19,23,100
34,20,23,1
35,20,24,100
36,21,24,1
37,21,37,1
38,22,34,1
39,23,14,1
40,23,24,1
41,23,28,1
42,24,25,100
43,24,38,1
44,25,26,100
45,25,39,1
46,26,27,100
47,26,39,100
48,27,28,100
49,27,29,1
50,27,30,100
51,27,39,8
52,28,25,3
53,28,26,4
54,28,31,100
55,29,32,1
56,30,32,100
57,30,36,1
58,30,40,1
59,31,33,100
60,32,33,100
61,34,13,1
62,34,16,1
63,35,34,1
64,36,35,1
65,37,22,1
66,37,36,1
67,38,36,1
68,38,37,1
69,39,30,100
70,39,38,1
71,40,41,1
72,41,42,1
73,42,43,1
74,43,44,1
75,44,13,1
76,44,14,1
77,44,18,1
78,44,22,1
79,44,26,1
80,44,30,1
81,44,33,1
82,44,38,1
83,44,42,1
