0,0,9,70
1,0,5,60
2,0,4,70
3,1,0,10
4,1,3,80
5,1,4,80
6,2,1,80
7,2,12,50
8,2,4,20
9,3,9,100
10,3,11,60
11,3,4,40
12,4,5,90
13,4,11,10
14,4,9,20
15,5,10,80
16,5,14,20
17,5,4,90
18,6,3,40
19,6,10,20
20,6,9,60
21,7,3,80
22,7,14,10
23,7,6,100
24,7,10,100
25,8,4,70
26,8,12,10
27,8,3,90
28,9,5,20
29,9,10,90
30,10,11,30
31,10,12,100
32,10,3,40
33,11,12,40
34,11,13,100
35,11,3,60
36,11,10,30
37,12,14,50
38,12,13,40
39,12,8,10
40,12,5,40
41,13,12,40
42,13,14,100
43,13,2,30
44,13,3,60
45,14,2,60
46,14,1,90
47,14,10,60
48,15,24,70
49,15,45,60
50,15,19,70
51,16,15,10
52,16,18,80
53,16,19,80
54,17,16,80
55,17,27,50
56,17,19,20
57,16,30,1
58,18,30,100
59,23,35,1
60,19,45,90
61,19,26,10
62,19,24,20
63,48,25,80
64,48,29,20
65,48,19,90
66,21,18,40
67,21,25,20
68,21,24,60
69,22,18,80
70,22,29,10
71,22,21,100
72,22,25,100
73,23,19,70
74,23,27,10
75,23,18,90
76,24,45,20
77,24,25,90
78,25,26,30
79,25,27,100
80,25,18,40
81,26,27,40
82,26,28,100
83,26,18,60
84,26,25,30
85,27,29,50
86,27,28,40
87,27,23,10
88,27,45,40
89,28,27,40
90,28,29,100
91,28,17,30
92,28,18,60
93,29,17,60
94,29,16,90
95,29,25,60
96,30,39,70
97,30,35,60
98,30,60,70
99,31,30,10
100,31,33,80
101,31,60,80
102,32,31,80
103,32,42,50
104,32,60,20
105,33,39,100
106,33,41,60
107,33,60,40
108,63,35,90
109,63,41,10
110,63,39,20
111,35,40,80
112,35,44,20
113,35,60,90
114,36,33,40
115,36,40,20
116,36,39,60
117,37,33,80
118,37,44,10
119,37,36,100
120,37,40,100
121,38,60,70
122,38,42,10
123,38,33,90
124,39,35,20
125,39,40,90
126,40,41,30
127,40,42,100
128,40,33,40
129,41,42,40
130,41,43,100
131,41,33,60
132,41,40,30
133,42,44,50
134,42,43,40
135,42,38,10
136,42,35,40
137,43,42,40
138,43,44,100
139,43,32,30
140,43,33,60
141,44,32,60
142,44,31,90
143,44,40,60
144,45,54,70
145,45,50,60
146,45,49,70
147,46,45,10
148,46,75,80
149,46,49,80
150,47,46,80
151,47,57,50
152,47,49,20
153,48,54,100
154,48,56,60
155,48,49,40
156,49,50,90
157,49,56,10
158,49,54,20
159,50,55,80
160,50,59,20
161,50,49,90
162,51,48,40
163,51,55,20
164,51,54,60
165,52,48,80
166,52,59,10
167,52,51,100
168,52,55,100
169,53,49,70
170,53,57,10
171,53,48,90
172,54,50,20
173,54,55,90
174,55,56,30
175,55,57,100
176,55,48,40
177,56,57,40
178,56,58,100
179,56,48,60
180,56,55,30
181,57,59,50
182,57,58,40
183,57,53,10
184,57,50,40
185,58,57,40
186,58,59,100
187,58,47,30
188,58,48,60
189,59,47,60
190,59,46,90
191,59,55,60
192,60,69,70
193,60,65,60
194,60,64,70
195,61,60,10
196,61,63,80
197,61,64,80
198,62,61,80
199,62,72,50
200,62,64,20
201,63,69,100
202,63,71,60
203,63,64,40
204,64,65,90
205,64,71,10
206,64,69,20
207,65,70,80
208,65,74,20
209,65,64,90
210,66,63,40
211,66,70,20
212,66,69,60
213,67,63,80
214,67,74,10
215,67,66,100
216,67,70,100
217,68,64,70
218,68,72,10
219,68,63,90
220,69,65,20
221,69,70,90
222,70,71,30
223,70,72,100
224,70,63,40
225,71,72,40
226,71,73,100
227,71,63,60
228,71,70,30
229,72,74,50
230,72,73,40
231,72,68,10
232,72,65,40
233,73,72,40
234,73,74,100
235,73,62,30
236,73,63,60
237,74,62,60
238,74,61,90
239,74,70,60
240,75,48,80
241,76,78,10
242,76,497,30
243,76,563,80
244,76,540,10
245,77,76,20
246,77,117,40
247,77,345,80
248,77,348,100
249,77,473,50
250,78,351,10
251,78,474,30
252,78,141,20
253,78,413,60
254,79,78,70
255,79,422,10
256,79,248,90
257,79,268,100
258,79,456,30
259,80,78,70
260,80,82,20
261,80,358,20
262,81,78,100
263,81,344,60
264,81,446,100
265,81,285,20
266,81,234,80
267,82,281,60
268,82,147,50
269,82,122,20
270,83,81,10
271,83,84,10
272,83,538,90
273,84,88,90
274,84,92,90
275,84,538,100
276,85,81,80
277,85,179,50
278,85,108,80
279,85,314,60
280,86,81,90
281,86,90,80
282,86,228,100
283,86,451,50
284,87,86,40
285,87,95,20
286,87,369,60
287,87,482,90
288,88,91,10
289,88,424,60
290,88,482,90
291,88,95,30
292,88,567,100
293,89,86,10
294,89,93,100
295,89,234,10
296,89,272,40
297,90,99,20
298,90,235,80
299,90,121,100
300,91,106,50
301,91,94,40
302,91,483,50
303,91,558,90
304,92,127,40
305,92,203,20
306,92,161,30
307,92,373,80
308,93,575,10
309,93,332,30
310,93,394,40
311,93,126,10
312,94,91,40
313,94,285,60
314,94,510,60
315,94,246,40
316,95,575,20
317,95,492,10
318,95,144,70
319,95,251,100
320,96,90,40
321,96,97,100
322,96,494,60
323,96,179,40
324,97,445,60
325,97,465,10
326,97,476,20
327,97,106,20
328,98,96,20
329,98,101,40
330,98,233,70
331,98,558,40
332,98,432,50
333,99,127,10
334,99,105,90
335,99,148,10
336,100,91,70
337,100,219,50
338,100,466,30
339,100,243,70
340,101,157,20
341,101,389,100
342,101,403,30
343,102,98,100
344,102,244,90
345,102,398,30
346,102,281,70
347,103,92,100
348,103,109,90
349,103,113,20
350,103,80,100
351,104,103,30
352,104,114,30
353,104,239,80
354,105,101,90
355,105,485,20
356,105,451,40
357,106,123,20
358,106,400,50
359,106,361,10
360,107,103,100
361,107,111,90
362,107,331,60
363,107,368,100
364,108,92,80
365,108,184,80
366,108,388,90
367,108,228,80
368,109,440,20
369,109,178,60
370,109,429,80
371,109,112,50
372,110,109,10
373,110,370,20
374,110,209,80
375,110,322,70
376,111,117,60
377,111,342,90
378,111,398,40
379,111,491,30
380,111,430,10
381,112,107,100
382,112,480,90
383,112,312,30
384,112,432,80
385,113,126,80
386,113,528,30
387,113,185,60
388,113,384,70
389,113,361,80
390,114,200,20
391,114,454,40
392,114,126,100
393,115,110,30
394,115,142,20
395,115,570,20
396,115,439,30
397,116,102,30
398,116,121,100
399,116,346,80
400,116,508,10
401,117,128,100
402,117,478,60
403,117,122,50
404,117,331,30
405,117,482,20
406,118,108,70
407,118,122,100
408,118,153,40
409,118,158,70
410,119,112,80
411,119,200,20
412,119,472,80
413,119,310,10
414,119,461,100
415,120,116,80
416,120,141,100
417,120,348,20
418,120,101,10
419,121,131,100
420,121,261,100
421,121,280,60
422,121,315,100
423,121,473,60
424,122,128,90
425,122,163,30
426,122,537,40
427,122,300,30
428,123,408,50
429,123,435,70
430,123,185,70
431,123,481,100
432,123,290,30
433,124,117,10
434,124,249,80
435,124,300,50
436,125,118,40
437,125,260,40
438,125,408,70
439,125,455,40
440,125,319,100
441,126,165,40
442,126,168,50
443,126,430,30
444,126,164,80
445,127,113,10
446,127,563,30
447,127,310,20
448,127,173,100
449,128,150,90
450,128,192,60
451,128,270,80
452,128,179,40
453,128,297,60
454,129,110,20
455,129,143,100
456,129,204,80
457,129,257,60
458,129,497,50
459,130,106,20
460,130,132,70
461,130,360,90
462,130,493,70
463,130,209,50
464,131,161,60
465,131,162,10
466,131,386,40
467,131,288,10
468,132,230,40
469,132,516,80
470,132,304,10
471,132,322,50
472,132,414,30
473,133,125,70
474,133,148,50
475,133,179,10
476,133,190,90
477,134,128,40
478,134,140,30
479,134,472,50
480,134,546,50
481,135,106,10
482,135,285,10
483,135,482,80
484,135,85,60
485,136,126,60
486,136,139,80
487,136,299,40
488,136,558,80
489,137,122,50
490,137,138,80
491,137,179,80
492,137,213,20
493,137,100,70
494,138,303,70
495,138,452,60
496,138,294,30
497,138,476,30
498,138,313,100
499,139,159,30
500,139,163,70
501,139,468,60
502,139,451,60
503,140,256,80
504,140,452,70
505,140,516,50
506,140,418,50
507,141,272,100
508,141,213,20
509,141,557,10
510,141,410,80
511,141,472,30
512,142,287,10
513,142,529,60
514,142,549,90
515,143,183,20
516,143,211,80
517,143,281,20
518,143,197,10
519,143,104,60
520,144,129,40
521,144,177,100
522,144,265,60
523,144,251,90
524,145,141,20
525,145,146,90
526,145,151,50
527,145,369,10
528,146,195,40
529,146,228,40
530,146,447,10
531,146,446,70
532,147,116,20
533,147,205,10
534,147,417,50
535,147,163,50
536,147,291,60
537,148,189,20
538,148,232,30
539,148,172,30
540,148,410,30
541,148,192,50
542,149,120,70
543,149,169,20
544,149,458,60
545,150,194,80
546,150,528,50
547,150,199,90
548,150,355,90
549,150,515,50
550,151,170,30
551,151,181,10
552,151,166,10
553,152,135,20
554,152,517,10
555,152,295,70
556,153,154,60
557,153,184,90
558,153,516,40
559,154,196,60
560,154,345,40
561,154,404,80
562,155,130,70
563,155,157,20
564,155,166,10
565,155,159,80
566,156,142,70
567,156,217,60
568,156,231,40
569,156,393,70
570,157,489,50
571,157,172,70
572,157,524,100
573,157,152,10
574,158,305,60
575,158,186,40
576,158,332,10
577,158,215,10
578,159,447,30
579,159,404,20
580,159,567,100
581,159,142,30
582,160,144,50
583,160,302,70
584,160,413,90
585,161,497,90
586,161,418,90
587,161,310,90
588,161,444,90
589,161,84,10
590,162,192,100
591,162,190,20
592,162,555,20
593,162,104,40
594,163,417,100
595,163,460,100
596,163,528,90
597,163,497,30
598,164,137,90
599,164,202,60
600,164,547,90
601,165,308,70
602,165,318,10
603,165,191,100
604,165,444,60
605,165,123,10
606,166,561,60
607,166,264,20
608,166,444,40
609,166,428,50
610,166,341,50
611,167,157,80
612,167,171,70
613,167,215,10
614,167,237,50
615,168,187,70
616,168,473,100
617,168,205,40
618,168,432,100
619,169,490,80
620,169,331,20
621,169,523,100
622,169,152,100
623,169,516,50
624,170,186,90
625,170,381,70
626,170,527,60
627,170,325,30
628,170,485,40
629,171,176,100
630,171,498,40
631,171,318,80
632,171,104,70
633,172,143,80
634,172,479,100
635,172,319,10
636,172,304,80
637,173,166,70
638,173,212,40
639,173,366,80
640,173,110,100
641,174,150,90
642,174,224,60
643,174,176,30
644,174,360,100
645,174,436,40
646,175,142,10
647,175,321,20
648,175,480,60
649,175,248,100
650,175,223,30
651,176,155,30
652,176,334,70
653,176,450,40
654,176,456,30
655,176,110,60
656,177,246,50
657,177,483,100
658,177,511,50
659,177,294,100
660,177,94,40
661,178,161,70
662,178,254,90
663,178,563,60
664,179,186,30
665,179,236,10
666,179,265,30
667,180,141,80
668,180,574,40
669,180,561,70
670,180,154,100
671,181,269,40
672,181,364,60
673,181,511,40
674,181,156,40
675,182,129,30
676,182,425,70
677,182,233,80
678,182,83,10
679,183,174,70
680,183,418,30
681,183,406,30
