0,731,1276,86
1,433,1587,88
3,106,1106,29
4,59,1645,6
7,1037,622,20
8,1778,475,95
9,1719,914,77
13,50,767,87
14,841,170,13
15,1343,1537,43
17,1243,316,62
19,1901,1866,24
27,229,1109,10
28,388,1542,95
29,295,480,40
33,45,647,3
34,105,894,60
35,1551,1503,88
38,1226,563,43
40,460,244,41
42,1376,1118,3
43,1514,1555,26
45,1207,1394,69
46,748,1503,90
48,1750,1132,17
52,1141,665,63
53,1900,1366,8
54,759,1842,65
57,917,583,75
60,529,1295,100
61,410,333,10
63,1791,22,57
64,179,1247,30
66,1240,1429,23
67,1996,1519,79
69,703,1116,62
70,1946,348,64
74,1149,1026,83
75,978,761,7
76,1702,1093,17
78,1666,651,40
81,584,1960,86
82,704,1508,72
83,1836,961,33
84,1464,333,64
85,1308,594,20
86,1330,559,89
87,1810,1363,51
88,1480,780,70
90,1495,1793,23
94,1455,920,39
95,1759,367,3
98,309,92,9
99,1635,668,66
100,1226,1759,40
101,417,1034,92
103,1151,1138,97
104,105,907,82
105,182,849,3
106,1600,348,71
110,430,1447,96
116,1710,1478,29
118,718,904,21
120,1438,478,84
121,1613,1344,75
123,555,994,52
125,1719,1054,68
126,1592,1163,75
127,106,1634,17
129,857,631,54
132,771,1181,18
133,1901,1267,22
135,1048,92,98
138,1582,1490,64
140,465,1136,52
141,961,72,11
142,274,809,39
143,16,503,16
145,944,1623,5
146,366,50,43
148,0,1979,23
151,1269,1339,64
152,1328,550,28
156,1263,1826,48
159,1124,1204,72
162,424,1726,61
163,553,84,80
169,720,1295,18
170,1534,1245,56
171,1768,1099,15
172,970,1276,95
174,1368,1871,29
175,547,621,29
178,1140,836,76
179,1247,923,52
184,1237,1125,55
185,1493,1502,53
187,1054,1997,69
188,229,1580,49
189,1592,118,45
193,1219,668,60
194,836,1122,23
195,1354,1409,26
196,107,441,25
201,1126,1172,43
205,1338,1717,80
207,231,100,53
209,421,794,3
210,868,330,13
213,1594,172,11
223,1015,1109,14
224,1817,573,86
226,1308,1418,33
228,212,441,24
229,530,1507,90
230,1545,681,19
234,1545,125,16
239,321,1568,20
240,455,1507,54
242,912,1994,58
245,1000,1982,44
251,963,1141,63
256,1657,1412,96
261,996,687,78
263,416,682,13
264,1052,1383,61
266,1130,268,82
274,1785,361,11
276,178,571,99
278,1612,617,28
280,1902,1457,94
281,1089,655,2
282,601,324,75
283,231,169,74
284,1132,1202,58
286,1935,978,90
288,373,1546,1
293,1189,489,2
294,1019,449,5
297,1899,24,93
300,552,806,71
304,1413,1742,85
310,1011,140,1
311,1013,1118,19
312,1822,1871,93
315,1861,1559,94
316,1411,1535,50
317,1806,717,89
318,1731,917,24
323,1149,1793,38
324,1308,1595,24
326,309,258,85
330,1100,1340,81
335,1720,873,99
337,1755,1582,82
339,482,620,23
341,1402,1598,44
342,538,1349,4
347,1186,531,23
348,996,1119,9
349,1284,1105,98
350,1347,1674,64
351,885,1774,26
353,1397,803,33
355,66,25,61
358,986,652,11
359,1804,715,62
361,168,783,76
362,1265,367,11
363,134,977,35
364,1129,1712,91
366,330,241,81
367,510,1326,91
370,1148,1583,54
371,944,1364,62
372,1735,930,70
375,1743,887,88
379,636,1412,6
382,1283,1691,33
385,1434,1183,32
386,887,1090,1
388,1721,1491,84
389,1095,1807,66
392,815,1774,95
393,1434,806,71
398,1735,523,35
399,1561,294,28
402,531,116,97
403,1826,157,46
409,806,1074,95
411,1884,1329,91
412,707,53,36
415,107,1572,74
418,1567,1000,34
419,1750,429,17
420,1971,1566,35
421,1152,1113,48
423,190,828,9
426,1618,192,70
429,587,822,3
430,1902,759,75
432,1126,1394,56
435,1280,259,53
437,1090,1852,16
444,848,1352,77
445,1793,721,97
447,772,189,54
451,756,1884,60
453,135,158,70
455,1603,460,10
456,1939,1054,97
460,1461,1740,17
465,9,973,51
467,476,1795,59
468,1408,1032,52
470,697,1914,94
471,295,1648,40
475,1413,1833,96
