0,0,157,51
1,0,619,32
2,0,165,63
3,0,834,11
4,0,1139,2
5,0,1044,78
6,0,32,81
7,0,6,63
8,0,537,46
9,0,924,36
10,0,676,11
11,0,1332,98
12,0,721,93
13,0,1436,44
14,0,652,51
15,0,794,20
16,0,1422,30
17,0,1085,22
18,0,912,80
19,0,1453,52
20,1,961,43
21,1,952,63
22,1,129,84
23,1,1318,9
24,1,497,53
25,1,697,35
26,1,1181,10
27,1,1232,75
28,1,242,57
29,1,1323,18
30,1,595,11
31,1,1366,49
32,1,85,96
33,1,344,14
34,1,365,52
35,1,1080,72
36,1,1201,70
37,1,1113,42
38,1,1091,14
39,1,630,69
40,2,1302,56
41,2,956,16
42,2,368,40
43,2,610,41
44,2,888,7
45,2,816,61
46,2,1388,51
47,2,1326,14
48,2,339,75
49,2,787,52
50,2,307,92
51,2,112,86
52,2,1448,64
53,2,155,10
54,2,1027,70
55,2,39,1
56,2,1302,34
57,2,1296,62
58,2,94,79
59,2,289,88
60,3,1,3
61,3,401,63
62,3,1307,29
63,3,602,32
64,3,541,51
65,3,259,22
66,3,200,74
67,3,236,76
68,3,543,46
69,3,82,75
70,3,237,84
71,3,860,67
72,3,720,67
73,3,670,55
74,3,1163,85
75,3,1126,83
76,3,930,46
77,3,1293,71
78,3,792,9
79,3,839,69
80,4,990,65
81,4,938,73
82,4,1352,49
83,4,686,70
84,4,1302,66
85,4,138,42
86,4,528,85
87,4,653,93
88,4,274,62
89,4,550,7
90,4,293,65
91,4,371,9
92,4,1141,53
93,4,548,24
94,4,937,86
95,4,1327,61
96,4,317,46
97,4,1402,22
98,4,1241,17
99,4,630,23
100,5,483,92
101,5,321,70
102,5,661,62
103,5,776,39
104,5,846,90
105,5,296,26
106,5,277,33
107,5,349,32
108,5,395,4
109,5,1486,72
110,5,815,54
111,5,1269,15
112,5,1077,3
113,5,1338,40
114,5,975,44
115,5,674,98
116,5,959,89
117,5,837,14
118,5,399,97
119,5,1428,71
120,6,987,44
121,6,644,61
122,6,217,89
123,6,1060,61
124,6,315,50
125,6,1088,81
126,6,188,93
127,6,244,8
128,6,357,1
129,6,1384,15
130,6,1111,46
131,6,1223,9
132,6,242,82
133,6,1227,18
134,6,850,36
135,6,1482,88
136,6,1169,69
137,6,256,16
138,6,889,66
139,6,46,53
140,7,1284,62
141,7,1457,35
142,7,525,40
143,7,1002,84
144,7,671,59
145,7,552,51
146,7,1279,93
147,7,217,7
148,7,598,50
149,7,808,75
150,7,467,14
151,7,638,45
152,7,1134,69
153,7,68,26
154,7,894,78
155,7,1462,85
156,7,1442,59
157,7,138,8
158,7,1278,86
159,7,569,46
160,8,762,66
161,8,821,67
162,8,731,3
163,8,150,7
164,8,891,64
165,8,993,49
166,8,1464,86
167,8,1054,94
168,8,726,85
169,8,1161,88
170,8,415,37
171,8,187,20
172,8,748,29
173,8,579,92
174,8,518,11
175,8,110,79
176,8,60,91
177,8,771,55
178,8,253,27
179,8,506,79
180,9,251,88
181,9,291,15
182,9,745,9
183,9,1211,67
184,9,712,93
185,9,28,91
186,9,1076,47
187,9,1028,84
188,9,207,79
189,9,192,18
190,9,880,59
191,9,988,87
192,9,933,3
193,9,1367,35
194,9,736,11
195,9,1395,62
196,9,1236,73
197,9,628,40
198,9,1489,70
199,9,1215,61
200,10,739,53
201,10,811,16
202,10,1216,13
203,10,1241,26
204,10,19,80
205,10,1065,54
206,10,814,4
207,10,897,98
208,10,386,50
209,10,1414,8
210,10,971,74
211,10,1431,80
212,10,796,25
213,10,880,74
214,10,351,61
215,10,1405,5
216,10,1136,14
217,10,859,2
218,10,266,78
219,10,859,2
220,11,1327,58
221,11,948,68
222,11,521,5
223,11,960,90
224,11,479,77
225,11,946,34
226,11,1232,83
227,11,402,87
228,11,13,38
229,11,90,98
230,11,1036,83
231,11,137,41
232,11,1375,87
233,11,137,59
234,11,997,98
235,11,606,8
236,11,994,76
237,11,303,12
238,11,1239,80
239,11,521,32
240,12,794,75
241,12,980,9
242,12,1040,25
243,12,1302,39
244,12,1494,29
245,12,30,19
246,12,1117,11
247,12,395,28
248,12,312,1
249,12,870,97
250,12,1359,11
251,12,385,31
252,12,1471,51
253,12,637,74
