0,0,1,40
1,0,2,48
2,0,3,41
3,0,4,46
4,0,5,47
5,0,6,38
6,0,7,53
7,0,8,41
8,0,9,35
9,0,10,46
10,0,11,44
11,0,12,47
12,0,13,61
13,0,14,47
14,0,15,54
15,0,16,50
16,0,17,46
17,0,18,81
18,0,19,47
19,0,20,35
20,0,21,49
21,0,22,46
22,0,23,49
23,0,24,31
24,0,25,39
25,0,26,43
26,0,27,38
27,0,28,44
28,0,29,32
29,0,30,22
30,0,31,46
31,0,32,54
32,0,33,51
33,0,34,47
34,0,35,40
35,0,36,52
36,0,37,45
37,0,38,48
38,0,39,43
39,0,40,41
40,0,41,45
41,0,42,43
42,0,43,57
43,0,44,61
44,0,45,47
45,0,46,24
46,0,47,44
47,0,48,51
48,0,49,48
49,0,50,32
50,0,51,43
51,0,52,51
52,0,53,46
53,0,54,43
54,0,55,64
55,0,56,54
56,0,57,34
57,0,58,31
58,0,59,51
59,0,60,53
60,0,61,48
61,0,62,47
62,0,63,67
63,0,64,51
64,0,65,52
65,0,66,53
66,0,67,31
67,0,68,43
68,0,69,47
69,0,70,41
70,0,71,35
71,0,72,46
72,0,73,39
73,0,74,36
74,0,75,25
75,0,76,52
76,0,77,44
77,0,78,60
78,0,79,45
79,0,80,41
80,0,81,45
81,0,82,50
82,0,83,63
83,0,84,49
84,0,85,41
85,0,86,50
86,0,87,59
87,0,88,40
88,0,89,52
89,0,90,47
90,0,91,5
91,0,92,43
92,0,93,44
93,0,94,46
94,0,95,47
95,0,96,37
96,0,97,50
97,0,98,44
98,0,99,50
99,0,100,50
100,1,0,42
101,1,2,41
102,1,3,20
103,1,4,43
104,1,5,36
105,1,6,47
106,1,7,41
107,1,8,69
108,1,9,38
109,1,10,47
110,1,11,44
111,1,12,50
112,1,13,50
113,1,14,46
114,1,15,41
115,1,16,38
116,1,17,57
117,1,18,73
118,1,19,61
119,1,20,44
120,1,21,36
121,1,22,55
122,1,23,61
123,1,24,41
124,1,25,48
125,1,26,32
126,1,27,34
127,1,28,44
128,1,29,30
129,1,30,31
130,1,31,20
131,1,32,47
132,1,33,44
133,1,34,50
134,1,35,35
135,1,36,61
136,1,37,47
137,1,38,33
138,1,39,41
139,1,40,32
140,1,41,45
141,1,42,27
142,1,43,54
143,1,44,67
144,1,45,35
145,1,46,53
146,1,47,52
147,1,48,51
148,1,49,44
149,1,50,51
150,1,51,46
151,1,52,37
152,1,53,36
153,1,54,33
154,1,55,57
155,1,56,32
156,1,57,39
157,1,58,31
158,1,59,45
159,1,60,33
160,1,61,51
161,1,62,30
162,1,63,66
163,1,64,32
164,1,65,55
165,1,66,35
166,1,67,34
167,1,68,45
168,1,69,49
169,1,70,31
170,1,71,39
171,1,72,44
172,1,73,40
173,1,74,31
174,1,75,47
175,1,76,58
176,1,77,42
177,1,78,69
178,1,79,46
179,1,80,31
180,1,81,54
181,1,82,42
182,1,83,60
183,1,84,55
184,1,85,34
185,1,86,51
186,1,87,43
187,1,88,49
188,1,89,34
189,1,90,41
190,1,91,31
191,1,92,52
192,1,93,54
193,1,94,29
194,1,95,37
195,1,96,36
196,1,97,22
197,1,98,56
198,1,99,47
199,1,100,44
200,2,0,59
201,2,1,50
202,2,3,56
203,2,4,52
204,2,5,56
205,2,6,60
206,2,7,59
207,2,8,80
208,2,9,52
209,2,10,65
210,2,11,57
211,2,12,47
212,2,13,69
213,2,14,55
214,2,15,44
215,2,16,58
216,2,17,56
217,2,18,85
218,2,19,58
219,2,20,57
220,2,21,49
221,2,22,51
222,2,23,64
223,2,24,49
224,2,25,32
225,2,26,54
226,2,27,52
227,2,28,52
228,2,29,44
229,2,30,45
230,2,31,50
231,2,32,48
232,2,33,71
233,2,34,51
234,2,35,55
235,2,36,71
236,2,37,32
237,2,38,50
238,2,39,26
239,2,40,50
240,2,41,40
241,2,42,55
242,2,43,68
243,2,44,74
244,2,45,58
245,2,46,68
246,2,47,73
247,2,48,43
248,2,49,48
249,2,50,63
250,2,51,49
251,2,52,45
252,2,53,42
253,2,54,56
254,2,55,67
255,2,56,58
256,2,57,63
257,2,58,52
258,2,59,53
259,2,60,59
260,2,61,22
261,2,62,48
262,2,63,69
263,2,64,54
264,2,65,73
265,2,66,59
266,2,67,46
267,2,68,63
268,2,69,50
269,2,70,60
270,2,71,55
271,2,72,61
272,2,73,48
273,2,74,57
274,2,75,64
275,2,76,70
276,2,77,41
277,2,78,78
278,2,79,57
279,2,80,53
280,2,81,59
281,2,82,49
282,2,83,68
283,2,84,65
284,2,85,52
285,2,86,66
286,2,87,47
287,2,88,54
288,2,89,58
289,2,90,52
290,2,91,51
291,2,92,41
292,2,93,58
293,2,94,55
294,2,95,59
295,2,96,49
296,2,97,45
297,2,98,56
298,2,99,56
299,2,100,51
300,3,0,57
301,3,1,45
302,3,2,55
303,3,4,45
304,3,5,59
305,3,6,58
306,3,7,64
307,3,8,68
308,3,9,49
309,3,10,59
310,3,11,55
311,3,12,54
312,3,13,68
313,3,14,64
314,3,15,48
315,3,16,51
316,3,17,60
317,3,18,89
318,3,19,62
319,3,20,47
320,3,21,53
321,3,22,45
322,3,23,53
323,3,24,33
324,3,25,36
325,3,26,47
326,3,27,32
327,3,28,63
328,3,29,44
329,3,30,46
330,3,31,50
331,3,32,49
332,3,33,63
333,3,34,55
334,3,35,39
335,3,36,63
336,3,37,53
337,3,38,49
338,3,39,42
339,3,40,51
340,3,41,44
341,3,42,50
342,3,43,48
343,3,44,63
344,3,45,51
345,3,46,68
346,3,47,43
347,3,48,47
348,3,49,56
349,3,50,60
350,3,51,40
351,3,52,22
352,3,53,46
353,3,54,42
354,3,55,63
355,3,56,50
356,3,57,52
357,3,58,55
358,3,59,47
359,3,60,56
360,3,61,38
361,3,62,46
362,3,63,68
363,3,64,47
364,3,65,64
365,3,66,52
366,3,67,47
367,3,68,57
368,3,69,50
369,3,70,56
370,3,71,59
371,3,72,60
372,3,73,38
373,3,74,42
374,3,75,52
375,3,76,61
376,3,77,38
377,3,78,71
378,3,79,61
379,3,80,35
380,3,81,59
381,3,82,53
382,3,83,72
383,3,84,50
384,3,85,40
385,3,86,54
386,3,87,59
387,3,88,52
388,3,89,51
389,3,90,48
390,3,91,55
391,3,92,45
392,3,93,48
393,3,94,45
394,3,95,52
395,3,96,53
396,3,97,49
397,3,98,45
398,3,99,51
399,3,100,55
400,4,0,40
401,4,1,35
402,4,2,42
403,4,3,25
404,4,5,46
405,4,6,41
406,4,7,52
407,4,8,62
408,4,9,31
409,4,10,41
410,4,11,40
411,4,12,48
412,4,13,67
413,4,14,54
414,4,15,37
415,4,16,47
416,4,17,57
417,4,18,73
418,4,19,52
419,4,20,39
420,4,21,40
421,4,22,41
422,4,23,48
423,4,24,23
424,4,25,37
425,4,26,35
426,4,27,45
427,4,28,17
428,4,29,42
