0,334,64,53
1,926,880,38
2,825,924,44
3,969,339,39
4,329,308,46
5,499,772,39
6,676,308,4
7,956,989,95
8,756,474,20
9,175,886,75
10,33,662,41
11,694,655,73
12,247,38,97
13,97,676,2
14,257,242,99
15,113,617,22
16,46,945,62
17,370,605,18
18,931,957,20
19,533,893,86
20,286,457,80
21,108,374,40
22,365,21,100
23,226,819,12
24,951,151,82
25,616,277,12
26,301,498,57
27,218,962,38
28,950,818,98
29,379,993,8
30,556,115,49
31,833,737,34
32,284,333,58
33,404,792,74
34,777,752,72
35,44,447,97
36,679,152,9
37,958,447,11
38,401,430,42
39,361,393,51
40,789,376,44
41,871,823,43
42,520,481,82
43,482,568,25
44,352,692,30
45,86,37,19
46,168,336,9
47,455,753,90
48,564,214,47
49,170,650,77
50,259,170,61
51,439,987,76
52,905,540,74
53,487,208,6
54,643,244,11
55,816,20,67
56,803,263,71
57,213,829,86
58,172,706,97
59,243,40,21
60,156,519,19
61,370,445,63
62,823,830,4
63,575,718,46
64,102,730,12
65,392,377,96
66,963,494,76
67,69,798,24
68,706,791,88
69,699,582,18
70,318,596,99
71,876,82,73
72,533,85,42
73,886,325,41
74,518,75,13
75,481,361,84
76,125,987,98
77,398,528,13
78,569,758,60
79,493,564,54
80,212,42,90
81,105,330,86
82,632,376,11
83,565,670,25
84,407,28,50
85,379,64,100
86,611,155,83
87,421,729,20
88,92,231,35
89,161,989,62
90,513,398,86
91,358,507,84
92,481,454,47
93,223,258,46
94,49,517,74
95,200,117,15
96,548,855,5
97,597,670,52
98,33,232,38
99,952,957,74
100,963,130,81
101,712,949,60
102,688,455,97
103,741,714,9
104,353,490,61
105,392,56,22
106,160,734,99
107,308,725,38
108,119,727,41
109,955,854,27
110,123,89,83
111,322,341,79
112,495,212,1
113,162,860,77
114,79,555,24
115,12,550,58
116,619,25,16
117,859,673,88
118,554,750,44
119,564,501,16
120,34,379,77
121,0,115,24
122,558,632,64
123,623,222,31
124,461,908,59
125,927,609,100
126,647,950,84
127,547,402,79
128,554,300,49
129,952,223,27
130,446,957,42
131,264,844,59
132,304,593,62
133,623,52,19
134,540,714,71
135,738,8,2
136,874,557,88
137,341,863,24
138,580,338,76
139,919,781,44
140,192,833,46
141,70,447,35
142,993,594,63
143,126,976,48
144,844,34,23
145,625,345,11
146,707,44,68
147,534,190,45
148,747,714,92
149,545,875,76
150,643,131,12
151,265,461,77
152,968,615,63
153,253,402,33
154,722,621,86
155,26,277,37
156,990,262,48
157,895,470,86
158,340,477,21
159,6,749,37
160,359,787,71
161,165,930,59
162,912,108,29
163,353,403,94
164,494,137,79
165,487,351,87
166,998,454,85
167,495,787,23
168,394,972,19
169,927,858,52
170,896,586,87
171,267,232,84
172,582,542,11
173,16,741,15
174,543,136,70
175,817,370,42
176,866,543,100
177,247,329,29
178,542,717,64
179,887,834,5
180,165,645,74
181,907,199,88
182,131,237,77
183,638,765,44
184,975,515,71
185,148,280,66
186,173,861,67
187,41,842,100
188,223,455,73
189,213,980,32
190,30,439,2
191,648,922,10
192,870,563,9
193,990,146,77
194,546,208,16
195,532,583,53
196,331,547,71
197,898,296,43
198,251,131,63
199,291,128,30
200,557,110,16
201,602,286,35
202,356,962,58
203,635,701,12
204,102,435,14
205,253,130,65
206,749,336,7
207,761,219,78
208,817,396,60
209,412,911,4
210,230,639,54
211,47,139,12
212,805,203,76
213,189,862,85
214,154,169,99
215,699,807,31
216,107,271,23
217,335,501,6
218,623,254,10
219,630,249,53
220,72,942,61
221,901,362,50
222,639,481,81
223,696,430,71
224,789,4,42
225,148,860,38
226,243,723,19
227,566,317,5
228,71,920,30
229,492,343,79
230,43,362,97
231,599,806,6
232,842,444,88
233,628,163,40
234,896,227,85
235,417,468,76
236,311,151,14
237,338,107,71
238,169,624,74
239,315,84,40
240,65,646,30
241,872,690,23
242,528,915,11
243,458,316,93
244,292,337,91
245,747,756,67
246,9,72,6
247,677,448,76
248,531,604,25
249,556,440,47
250,679,723,2
251,10,999,30
252,377,923,11
253,425,788,76
254,80,210,92
255,231,250,78
256,795,833,45
257,183,550,82
258,777,965,79
259,993,351,64
260,649,177,75
261,194,88,48
262,945,806,73
263,507,66,9
264,721,400,45
265,274,125,37
266,97,688,11
267,30,689,89
268,192,308,18
269,518,815,14
270,126,31,24
271,146,13,70
272,715,487,53
273,433,561,8
274,179,526,60
275,465,72,29
276,479,789,37
277,777,404,9
278,8,332,4
279,70,355,38
280,73,347,27
281,827,324,99
282,418,43,60
283,434,798,36
284,915,222,58
285,916,335,71
286,771,761,39
287,100,476,30
288,432,829,14
289,962,730,33
290,954,611,36
291,943,476,76
292,985,551,36
293,151,451,93
294,362,882,85
295,392,617,61
296,288,277,34
297,185,125,19
298,743,653,63
299,623,37,44
300,934,801,86
301,736,394,86
302,228,750,100
303,232,338,66
304,427,559,9
305,585,597,19
306,648,360,67
307,392,70,30
308,521,804,72
309,219,460,100
310,403,65,76
311,38,136,94
312,46,359,62
313,357,167,41
314,725,765,22
315,700,900,1
316,152,924,93
317,947,419,97
318,331,283,98
319,726,750,14
320,8,752,26
321,140,6,78
322,611,358,46
323,643,411,96
