0,0,672,84
1,0,247,83
2,0,1281,39
3,0,198,56
4,0,487,74
5,0,566,85
6,0,1568,81
7,0,1140,85
8,0,595,31
9,0,1122,56
10,0,1016,73
11,0,1211,25
12,1,1588,41
13,1,568,55
14,1,345,82
15,1,406,16
16,1,1636,47
17,1,1234,18
18,1,1626,86
19,1,1706,17
20,1,1762,44
21,1,1779,32
22,1,1495,54
23,1,1086,99
24,1,181,92
25,1,870,87
26,1,733,32
27,1,191,36
28,1,1735,90
29,1,395,1
30,1,91,25
31,1,53,64
32,2,748,64
33,2,695,57
34,2,872,41
35,2,11,31
36,2,186,26
37,2,1704,31
38,2,252,74
39,2,1205,75
40,3,200,25
41,3,773,64
42,3,924,51
43,3,798,48
44,3,43,70
45,3,1411,79
46,3,214,97
47,3,1738,81
48,4,1664,27
49,4,294,3
50,4,445,69
51,4,1239,71
52,4,23,11
53,4,934,60
54,4,271,95
55,4,43,90
56,4,453,22
57,4,541,69
58,4,693,2
59,4,137,37
60,4,1119,95
61,4,1349,66
62,4,1791,94
63,4,1384,32
64,4,837,85
65,4,473,31
66,4,1666,45
67,4,1711,93
68,5,1126,100
69,5,1160,83
70,5,1098,62
71,5,1106,17
72,5,1181,41
73,5,972,62
74,5,697,34
75,5,1526,14
76,6,440,78
77,6,554,8
78,6,1033,28
79,6,1743,93
80,6,684,85
81,6,740,36
82,6,791,97
83,6,418,13
84,7,96,37
85,7,1484,74
86,7,1096,58
87,7,418,65
88,7,400,100
89,7,111,12
90,7,521,29
91,7,1445,75
92,7,1396,40
93,7,737,14
94,7,559,14
95,7,613,10
96,7,1676,21
97,7,1289,84
98,7,1543,19
99,7,1711,66
100,7,1267,12
101,7,890,89
102,7,132,91
103,7,1606,59
104,8,995,97
105,8,1610,16
106,8,1708,3
107,8,1291,61
108,8,851,23
109,8,1617,82
110,8,217,78
111,8,1417,91
112,8,1723,94
113,8,1694,58
114,8,1478,78
115,8,229,5
116,8,1049,97
117,8,1643,10
118,8,1116,17
119,8,1130,88
120,8,916,55
121,8,88,99
122,8,147,34
123,8,267,21
124,9,1507,12
125,9,160,73
126,9,91,19
127,9,1325,54
128,9,1095,14
129,9,205,98
130,9,717,45
131,9,217,98
132,9,356,1
133,9,1389,67
134,9,1781,7
135,9,1734,21
136,9,254,95
137,9,1286,84
138,9,1550,63
139,9,647,85
140,9,82,64
141,9,1761,97
142,10,1163,54
143,10,1535,26
144,10,979,43
145,10,1501,93
146,10,1084,91
147,10,892,54
148,10,1442,13
149,10,1057,1
150,10,168,37
151,10,1544,34
152,10,395,94
153,10,524,46
154,10,357,86
155,10,1790,40
156,10,1402,58
157,10,862,62
158,10,1648,23
159,10,810,45
160,10,268,79
161,10,785,1
162,11,456,63
163,11,248,88
164,11,445,100
165,11,973,96
166,11,85,56
167,11,1613,67
168,11,618,45
169,11,1249,93
170,11,598,13
171,11,839,65
172,11,1160,19
173,11,1160,68
174,11,1267,57
175,11,1760,60
176,11,657,68
177,11,416,49
178,11,108,79
179,11,820,7
180,11,671,26
181,11,1253,40
182,12,1665,48
183,12,1712,20
184,12,1461,86
185,12,1503,10
186,12,489,56
187,12,975,45
188,12,528,13
189,12,1070,65
190,12,1709,7
191,12,280,99
192,12,1395,54
193,12,1225,46
194,13,1348,2
195,13,153,73
196,13,49,15
197,13,906,56
198,13,59,70
199,13,1152,72
200,13,1397,52
201,13,498,98
202,13,955,5
203,13,883,50
204,13,1634,88
205,13,968,82
206,13,868,87
207,13,1428,89
208,13,283,45
209,13,475,3
210,13,1097,15
211,13,479,31
212,14,486,30
213,14,394,7
214,14,1161,91
215,14,663,88
216,14,1395,44
217,14,1398,27
218,14,38,80
219,14,536,28
220,15,536,28
