0,0,5,8
1,0,124,7
2,0,225,15
3,0,234,13
4,0,239,25
5,0,254,10
6,0,65,27
7,0,144,7
8,0,22,5
9,0,145,17
10,1,0,17
11,1,3,27
12,1,284,17
13,1,144,16
14,1,166,8
15,1,86,21
16,1,58,2
17,1,130,19
18,1,151,5
19,1,186,2
20,2,0,24
21,2,70,8
22,2,212,11
23,2,93,27
24,2,56,24
25,2,133,25
26,2,271,17
27,2,109,20
28,2,18,11
29,2,134,17
30,3,53,23
31,3,12,28
32,3,211,1
33,3,282,4
34,3,102,30
35,4,2,14
36,4,7,23
37,4,285,8
38,4,252,25
39,4,204,5
40,4,61,19
41,4,37,24
42,4,141,18
43,4,95,2
44,4,190,17
45,5,0,23
46,5,172,7
47,5,110,17
48,5,173,16
49,5,228,19
50,5,77,1
51,5,64,21
52,5,101,30
53,5,263,1
54,5,269,14
55,6,3,23
56,6,25,27
57,6,274,13
58,6,24,8
59,6,12,14
60,6,69,28
61,7,21,22
62,7,144,9
63,7,27,3
64,7,88,17
65,7,9,20
66,7,39,24
67,8,5,8
68,8,157,9
69,8,298,21
70,8,97,4
71,8,24,21
72,9,4,12
73,9,14,19
74,9,15,14
75,9,19,12
76,9,282,29
77,9,44,14
78,10,6,25
79,10,269,15
80,10,278,29
81,10,211,19
82,10,86,24
83,10,7,21
84,11,9,12
85,11,23,30
86,11,94,27
87,11,240,16
88,11,114,15
89,11,118,3
90,11,266,13
91,11,239,6
92,11,44,29
93,11,6,18
94,12,11,10
95,12,16,28
96,12,232,13
97,12,272,27
98,12,127,25
99,12,213,26
100,12,158,29
101,12,102,7
102,12,47,7
103,12,77,2
104,13,8,2
105,13,72,16
106,13,192,5
107,13,30,28
108,13,86,13
109,13,110,29
110,13,219,18
111,13,271,4
112,13,4,26
113,13,194,17
114,14,25,28
115,14,224,18
116,14,107,15
117,14,237,21
118,14,160,14
119,14,30,23
120,14,239,14
121,14,233,27
122,14,223,18
123,14,32,29
124,15,24,15
125,15,259,1
126,15,164,9
127,15,41,14
128,15,221,13
129,15,234,24
130,15,115,23
131,15,85,5
132,15,96,11
133,15,51,22
134,16,25,16
135,16,69,29
136,16,98,16
137,16,220,24
138,16,283,29
139,17,8,18
140,17,28,13
141,17,259,11
142,17,254,21
143,17,158,18
144,17,53,21
145,18,15,26
146,18,140,29
147,18,100,3
148,18,199,25
149,18,288,25
150,18,241,28
151,19,31,6
152,19,133,18
153,19,234,24
154,19,258,8
155,19,152,25
156,20,19,25
157,20,22,2
158,20,37,20
159,20,41,10
160,20,205,17
161,21,11,25
162,21,189,7
163,21,33,9
164,21,106,23
165,21,140,6
166,21,100,6
167,22,26,22
168,22,50,19
169,22,228,23
170,22,242,29
171,22,159,1
172,22,39,4
173,23,100,20
174,23,188,4
175,23,26,6
176,23,55,28
177,23,296,29
178,23,209,30
179,23,30,23
180,23,47,8
181,23,140,7
182,23,144,22
183,24,38,23
184,24,272,8
185,24,275,17
186,24,148,13
187,24,220,13
188,25,29,28
189,25,88,13
190,25,224,5
191,25,156,10
192,25,283,23
193,25,45,17
194,25,32,26
195,25,44,25
196,25,172,20
197,25,51,18
198,26,39,3
199,26,273,1
200,26,56,12
201,26,79,10
202,26,299,14
203,26,114,21
204,27,24,14
205,27,77,28
206,27,278,18
207,27,216,24
208,27,137,13
209,27,19,12
210,28,71,28
211,28,69,10
212,28,136,5
213,28,217,19
214,28,233,13
215,28,275,25
216,28,171,29
217,28,47,21
218,28,54,21
219,28,280,29
220,29,71,20
221,29,33,4
222,29,163,22
223,29,259,29
224,29,44,15
225,29,295,9
226,30,28,25
227,30,45,5
228,30,263,11
229,30,237,20
230,30,150,29
231,31,160,6
232,31,161,19
233,31,132,2
234,31,275,9
235,31,67,18
236,31,144,25
237,32,30,3
238,32,272,2
239,32,236,21
240,32,177,12
241,32,269,12
242,33,29,3
243,33,36,24
244,33,76,22
245,33,183,11
246,33,214,24
247,33,95,27
248,34,29,21
249,34,88,22
250,34,202,6
251,34,169,7
252,34,93,23
253,35,19,19
254,35,51,8
255,35,54,10
256,35,104,25
257,35,59,14
258,35,163,9
259,36,299,16
260,36,116,7
261,36,295,27
262,36,144,21
263,36,270,21
264,36,258,29
265,36,196,23
266,36,159,26
267,36,31,1
268,36,293,5
269,37,42,7
270,37,261,17
271,37,228,23
272,37,121,14
273,37,118,19
274,38,236,14
275,38,243,17
276,38,113,3
277,38,70,16
278,38,74,28
279,38,95,30
280,39,77,2
281,39,137,16
282,39,109,28
283,39,191,2
284,39,100,7
285,39,270,29
286,40,38,22
287,40,44,1
288,40,121,7
289,40,98,9
290,40,99,24
291,40,50,7
292,41,47,29
293,41,258,23
294,41,176,28
295,41,299,7
296,41,157,5
297,41,230,28
298,41,251,17
299,41,50,5
300,41,110,13
301,41,294,10
302,42,103,7
303,42,211,2
304,42,108,3
305,42,158,30
306,42,239,28
